,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
221,1A,Miami,0.5,0.65,3.05688,19796.75865,8958.99962,28758.815150000002
222,1A,Miami,0.5,0.7000000000000001,3.05688,20084.38559,9070.57303,29158.0155
223,1A,Miami,0.5,0.75,3.0352,20366.438609999997,9179.454489999998,29548.928299999992
224,1A,Miami,0.5,0.8500000000000001,3.01352,20938.14545,9406.68674,30347.84571
225,1A,Miami,0.5,0.8,3.0026800000000002,20633.860090000002,9289.79277,29926.655540000003
226,1A,Miami,0.5,0.9500000000000001,3.0894000000000004,21505.67185,9628.503420000001,31137.26467
227,1A,Miami,0.5,0.9,3.05688,21222.13034,9515.853229999999,30741.04045
228,1A,Miami,0.6000000000000001,0.01,11.15436,15980.01693,7241.94723,23233.11852
229,1A,Miami,0.6000000000000001,0.15000000000000002,7.01348,16897.465159999996,7685.32723,24589.805869999997
230,1A,Miami,0.6000000000000001,0.1,8.19504,16580.670149999998,7547.05601,24135.921199999997
231,1A,Miami,0.6000000000000001,0.25,6.09208,17476.234409999997,7931.529809999999,25413.856299999996
232,1A,Miami,0.6000000000000001,0.2,6.438960000000001,17193.51632,7803.202969999999,25003.158249999997
233,1A,Miami,0.6000000000000001,0.30000000000000004,5.92948,17755.50047,8061.535159999999,25822.965109999997
234,1A,Miami,0.6000000000000001,0.35000000000000003,5.7452000000000005,18048.25795,8193.219019999999,26247.22217
235,1A,Miami,0.6000000000000001,0.45,5.4958800000000005,18591.36678,8461.62227,27058.48493
236,1A,Miami,0.6000000000000001,0.4,5.625960000000001,18321.19001,8328.48159,26655.29756
237,1A,Miami,0.6000000000000001,0.55,5.246560000000001,19161.96517,8724.57828,27891.790009999997
238,1A,Miami,0.6000000000000001,0.5,5.398320000000001,18893.18188,8594.12955,27492.70975
239,1A,Miami,0.6000000000000001,0.6000000000000001,5.17068,19455.38772,8833.17471,28293.733109999997
240,1A,Miami,0.6000000000000001,0.65,5.181520000000001,19739.15092,8941.23275,28685.565189999998
241,1A,Miami,0.6000000000000001,0.7000000000000001,5.17068,20025.2577,9049.829179999999,29080.25756
242,1A,Miami,0.6000000000000001,0.75,5.127320000000001,20296.38457,9160.325809999998,29461.837699999996
243,1A,Miami,0.6000000000000001,0.8500000000000001,5.181520000000001,20872.05016,9384.454399999999,30261.686079999996
244,1A,Miami,0.6000000000000001,0.8,5.2032,20582.04797,9272.88099,29860.13216
245,1A,Miami,0.6000000000000001,0.9500000000000001,5.181520000000001,21417.217539999998,9600.28545,31022.684509999995
246,1A,Miami,0.6000000000000001,0.9,5.17068,21151.50624,9495.299399999998,30651.976319999994
247,1A,Miami,0.65,0.01,13.344040000000001,15970.45259,7240.90212,23224.69875
248,1A,Miami,0.65,0.15000000000000002,8.552760000000001,16903.19743,7694.923239999999,24606.67343
249,1A,Miami,0.65,0.1,9.756,16580.35345,7555.10019,24145.20964
250,1A,Miami,0.65,0.25,7.522960000000001,17503.09057,7954.8706,25465.484129999997
251,1A,Miami,0.65,0.2,7.902360000000001,17206.532689999996,7821.15986,25035.594909999996
252,1A,Miami,0.65,0.30000000000000004,7.2628,17796.41811,8086.459449999999,25890.140359999998
253,1A,Miami,0.65,0.35000000000000003,7.078520000000001,18082.49322,8225.93413,26315.50587
254,1A,Miami,0.65,0.45,6.81836,18643.717289999997,8494.8441,27145.37975
255,1A,Miami,0.65,0.4,6.937600000000001,18364.92628,8362.68519,26734.54907
256,1A,Miami,0.65,0.55,6.54736,19205.47975,8743.16857,27955.195679999997
257,1A,Miami,0.65,0.5,6.7208000000000006,18938.05827,8627.79476,27572.57383
258,1A,Miami,0.65,0.6000000000000001,6.471480000000001,19492.94834,8848.34464,28347.76446
259,1A,Miami,0.65,0.65,6.38476,19785.389119999996,8962.10328,28753.877159999996
260,1A,Miami,0.65,0.7000000000000001,6.438960000000001,20056.67434,9068.45114,29131.564440000002
261,1A,Miami,0.65,0.75,6.37392,20331.189899999998,9178.88443,29516.44825
262,1A,Miami,0.65,0.8500000000000001,6.460640000000001,20900.711509999997,9401.492859999998,30308.665009999997
263,1A,Miami,0.65,0.8,6.42812,20610.89934,9290.3945,29907.721960000003
264,1A,Miami,0.65,0.9500000000000001,6.51484,21445.24549,9616.94387,31068.7042
265,1A,Miami,0.65,0.9,6.471480000000001,21186.84996,9512.30619,30705.62763
266,1A,Miami,0.7000000000000001,0.01,15.804720000000001,15963.231829999999,7242.6756399999995,23221.71219
267,1A,Miami,0.7000000000000001,0.15000000000000002,10.254640000000002,16924.384659999996,7708.1613,24642.800599999995
268,1A,Miami,0.7000000000000001,0.1,11.533760000000001,16589.31606,7564.47451,24165.32433
269,1A,Miami,0.7000000000000001,0.25,9.14896,17536.565759999998,7979.9215699999995,25525.636289999995
270,1A,Miami,0.7000000000000001,0.2,9.51752,17236.872549999996,7841.61868,25088.008749999997
271,1A,Miami,0.7000000000000001,0.30000000000000004,8.812920000000002,17841.041139999998,8120.5997099999995,25970.453769999996
272,1A,Miami,0.7000000000000001,0.35000000000000003,8.563600000000001,18126.03947,8264.06481,26398.66788
273,1A,Miami,0.7000000000000001,0.45,8.24924,18706.13886,8533.70319,27248.09129
274,1A,Miami,0.7000000000000001,0.4,8.390160000000002,18412.24126,8402.01933,26822.650749999997
275,1A,Miami,0.7000000000000001,0.55,7.945720000000001,19254.59992,8763.50071,28026.04635
