,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
112,4B,Albuquerque,0.2,0.9500000000000001,70.90169,1093.0900499999998,1068.3557799999999,2232.3475199999993
113,4B,Albuquerque,0.2,0.9,73.41446,1074.59477,1059.4565099999998,2207.4657399999996
114,4B,Albuquerque,0.30000000000000004,0.01,176.7543,732.1153899999999,901.2331899999999,1810.10288
115,4B,Albuquerque,0.30000000000000004,0.15000000000000002,152.37733,785.76437,928.84943,1866.9911299999999
116,4B,Albuquerque,0.30000000000000004,0.1,160.2774,766.414,918.81004,1845.50144
117,4B,Albuquerque,0.30000000000000004,0.25,139.20749999999998,820.94974,946.26793,1906.42517
118,4B,Albuquerque,0.30000000000000004,0.2,145.54405,803.30955,937.55868,1886.41228
119,4B,Albuquerque,0.30000000000000004,0.30000000000000004,133.32516999999999,838.36824,955.07219,1926.7656
120,4B,Albuquerque,0.30000000000000004,0.35000000000000003,127.80204999999998,856.1667799999999,963.87645,1947.84528
121,4B,Albuquerque,0.30000000000000004,0.45,117.74926999999998,891.92221,981.57998,1991.25146
122,4B,Albuquerque,0.30000000000000004,0.4,122.61731,874.06033,972.7440499999999,1969.42169
123,4B,Albuquerque,0.30000000000000004,0.55,108.66826999999999,927.2976,997.12995,2033.09582
124,4B,Albuquerque,0.30000000000000004,0.5,113.17709999999998,909.9424399999999,990.44758,2013.56712
125,4B,Albuquerque,0.30000000000000004,0.6000000000000001,104.55032,945.3811699999999,1005.9342099999999,2055.8657
126,4B,Albuquerque,0.30000000000000004,0.65,100.65405999999999,963.5280799999999,1014.73847,2078.92061
127,4B,Albuquerque,0.30000000000000004,0.7000000000000001,96.95865999999998,981.73833,1023.5427299999999,2102.2397199999996
128,4B,Albuquerque,0.30000000000000004,0.75,93.45328,1000.0435899999999,1032.34699,2125.84386
129,4B,Albuquerque,0.30000000000000004,0.8500000000000001,86.98091,1036.78079,1049.9555099999998,2173.71721
130,4B,Albuquerque,0.30000000000000004,0.8,90.13792,1018.4755299999998,1041.15125,2149.7646999999997
131,4B,Albuquerque,0.30000000000000004,0.9500000000000001,81.21611999999999,1073.35964,1067.40568,2221.98144
132,4B,Albuquerque,0.30000000000000004,0.9,84.01392,1055.2443999999998,1058.75977,2198.0180899999996
133,4B,Albuquerque,0.35000000000000003,0.01,186.86128,725.02131,901.20152,1813.0841099999998
134,4B,Albuquerque,0.35000000000000003,0.15000000000000002,161.21581,778.7653,929.0077799999999,1868.98889
135,4B,Albuquerque,0.35000000000000003,0.1,169.53843,759.35159,918.9050499999998,1847.79507
136,4B,Albuquerque,0.35000000000000003,0.25,147.41173,813.69731,946.3629399999999,1907.4719799999998
137,4B,Albuquerque,0.35000000000000003,0.2,154.05498999999998,796.1521299999999,937.68536,1887.89248
138,4B,Albuquerque,0.35000000000000003,0.30000000000000004,141.26519999999996,830.95746,955.1355299999999,1927.35819
139,4B,Albuquerque,0.35000000000000003,0.35000000000000003,135.45705,848.6609900000001,963.9081199999999,1948.02616
140,4B,Albuquerque,0.35000000000000003,0.45,124.90753999999998,884.09972,981.57998,1990.58724
141,4B,Albuquerque,0.35000000000000003,0.4,130.03977999999998,866.52287,972.7123799999999,1969.2750299999998
142,4B,Albuquerque,0.35000000000000003,0.55,115.38315999999999,919.2534199999999,997.0666099999999,2031.7031899999997
143,4B,Albuquerque,0.35000000000000003,0.5,120.11367999999997,901.92993,990.38424,2012.42785
144,4B,Albuquerque,0.35000000000000003,0.6000000000000001,111.03267999999998,937.2736499999999,1005.8392,2054.14553
145,4B,Albuquerque,0.35000000000000003,0.65,106.9464,955.26221,1014.6117899999999,2076.8203999999996
146,4B,Albuquerque,0.35000000000000003,0.7000000000000001,103.02931,973.3457799999999,1023.3843799999999,2099.7594699999995
147,4B,Albuquerque,0.35000000000000003,0.75,99.35473999999999,991.5243599999999,1032.15697,2123.03607
148,4B,Albuquerque,0.35000000000000003,0.8500000000000001,92.56567,1028.07154,1049.67048,2170.3076899999996
149,4B,Albuquerque,0.35000000000000003,0.8,95.88103,1009.79795,1040.89789,2146.57687
150,4B,Albuquerque,0.35000000000000003,0.9500000000000001,86.45250999999999,1064.3020199999999,1066.99397,2217.7484999999997
151,4B,Albuquerque,0.35000000000000003,0.9,89.4195,1046.3134599999998,1058.4430699999998,2194.1760299999996
152,4B,Albuquerque,0.45,0.01,206.84355999999997,712.06828,901.39154,1820.3033799999998
153,4B,Albuquerque,0.45,0.15000000000000002,178.59775,766.0656299999999,929.6095099999999,1874.2728899999997
154,4B,Albuquerque,0.45,0.1,187.75548,746.6519199999999,919.3167599999998,1853.7241599999998
155,4B,Albuquerque,0.45,0.25,163.61019,800.52259,946.90133,1911.03411
156,4B,Albuquerque,0.45,0.2,170.83434999999997,783.1991,938.1920799999999,1892.22553
157,4B,Albuquerque,0.45,0.30000000000000004,157.03026999999997,817.59272,955.35722,1929.98021
158,4B,Albuquerque,0.45,0.35000000000000003,150.69371999999998,834.8212,964.09814,1949.61306
159,4B,Albuquerque,0.45,0.45,139.19326,869.94323,981.6433199999999,1990.77981
160,4B,Albuquerque,0.45,0.4,144.77972000000003,852.42972,972.87073,1970.08017
161,4B,Albuquerque,0.45,0.55,128.74960000000002,904.55854,997.0982799999998,2030.4064199999998
162,4B,Albuquerque,0.45,0.5,133.93434,887.4250699999999,990.41591,2011.77532
163,4B,Albuquerque,0.45,0.6000000000000001,124.01907999999999,922.38875,1005.7758599999999,2052.18369
164,4B,Albuquerque,0.45,0.65,119.51025,940.18729,1014.4851099999998,2074.1826499999997
165,4B,Albuquerque,0.45,0.7000000000000001,115.26561999999998,958.0808399999999,1023.1943599999998,2096.5408199999997
166,4B,Albuquerque,0.45,0.75,111.21101,976.0060599999999,1031.87194,2119.0890099999997
167,4B,Albuquerque,0.45,0.8500000000000001,103.75686999999998,1012.04652,1049.2271,2165.03049
168,4B,Albuquerque,0.45,0.8,107.38892999999999,993.8996099999999,1040.54952,2141.83806
169,4B,Albuquerque,0.45,0.9500000000000001,97.09448,1047.3268999999998,1066.2022200000001,2210.6236
170,4B,Albuquerque,0.45,0.9,100.28316000000001,1029.97174,1057.90468,2188.15958
171,4B,Albuquerque,0.4,0.01,196.87324999999998,718.3706099999999,901.3282,1816.57206
172,4B,Albuquerque,0.4,0.15000000000000002,169.95928,772.14627,929.1977999999999,1871.30335
173,4B,Albuquerque,0.4,0.1,178.72613,752.7325599999999,919.0317299999999,1850.4904199999999
174,4B,Albuquerque,0.4,0.25,155.5743,806.9199299999999,946.55296,1909.0471899999998
175,4B,Albuquerque,0.4,0.2,162.47092,789.46976,937.84371,1889.7843899999998
176,4B,Albuquerque,0.4,0.30000000000000004,149.16357,824.0533999999999,955.2305399999999,1928.44751
177,4B,Albuquerque,0.4,0.35000000000000003,143.11204999999998,841.5035699999999,964.0031299999999,1948.6187499999996
178,4B,Albuquerque,0.4,0.45,132.04497999999998,876.81562,981.57998,1990.44058
179,4B,Albuquerque,0.4,0.4,137.39891,859.2387699999999,972.77572,1969.4134
180,4B,Albuquerque,0.4,0.55,122.06638000000001,911.6842899999999,997.0666099999999,2030.8172799999998
181,4B,Albuquerque,0.4,0.5,127.01858999999999,894.4558099999999,990.38424,2011.85864
182,4B,Albuquerque,0.4,0.6000000000000001,117.52587999999999,929.6095099999999,1005.7758599999999,2052.9112499999997
183,4B,Albuquerque,0.4,0.65,113.24957999999998,947.50306,1014.5167799999998,2075.2694199999996
184,4B,Albuquerque,0.4,0.7000000000000001,109.1633,965.45995,1023.2577,2097.88095
185,4B,Albuquerque,0.4,0.75,105.29871,983.51185,1031.99862,2120.80918
186,4B,Albuquerque,0.4,0.8500000000000001,98.12960000000001,1019.7739999999999,1049.44879,2167.35239
187,4B,Albuquerque,0.4,0.8,101.63498,1001.6587599999998,1040.73954,2144.0332799999996
188,4B,Albuquerque,0.4,0.9500000000000001,91.76308,1055.71945,1066.61393,2214.0964599999998
189,4B,Albuquerque,0.4,0.9,94.81424,1037.95258,1058.15804,2190.92486
190,4B,Albuquerque,0.55,0.01,226.50085,700.2870399999999,900.2514199999999,1827.03931
191,4B,Albuquerque,0.55,0.15000000000000002,195.57967,754.63276,929.1344599999999,1879.3468899999998
192,4B,Albuquerque,0.55,0.1,205.50916999999995,735.2190499999999,918.62002,1859.3482399999998
193,4B,Albuquerque,0.55,0.25,179.51363,788.96304,947.4397200000001,1915.91639
194,4B,Albuquerque,0.55,0.2,187.28787,771.67122,937.7487,1896.70779
